v8-version,4,9,385,35,0
code-creation,Function,0,0x1af65baccc0,1108,"MapDelete native collection.js:300:19",0x2680f5cb000,~
code-creation,Function,0,0x1af65bad120,468,"MapGetSize native collection.js:320:20",0x2680f5cb1d0,~
code-creation,Function,0,0x1af65bad300,420,"MapClearJS native collection.js:328:20",0x2680f5cb398,~
code-creation,Function,0,0x1af65bad4c0,872,"MapForEach native collection.js:335:20",0x2680f5cb630,~
code-creation,Function,0,0x1af65bad840,620," native collection.js:15:18",0x2680f5cb850,~
code-creation,Function,0,0x1af65badac0,252," native collection.js:372:18",0x2680f5cba18,~
code-creation,Function,0,0x1af65badbc0,3364," native collection.js:2:10",0x2680f5cbe98,~
code-creation,Script,0,0x1af65bae900,228,"native collection.js",0x2680f5cbff0,~
code-creation,Stub,3,0x1af65baea00,116,"LoadFieldStub"
code-creation,LazyCompile,0,0x1af65baa5e0,928,"SetConstructor native collection.js:101:24",0x2680f5c9380,~
code-creation,LazyCompile,0,0x1af65babcc0,1104,"MapConstructor native collection.js:221:24",0x2680f5ca508,~
code-creation,Stub,2,0x1af65baea80,378,"FastNewContextStub"
code-creation,Function,0,0x1af65baec00,1104,"WeakMapConstructor native weak-collection.js:17:28",0x2680f5cdf68,~
code-creation,Function,0,0x1af65baf060,572,"WeakMapGet native weak-collection.js:35:20",0x2680f5ce170,~
code-creation,Function,0,0x1af65baf2a0,588,"WeakMapSet native weak-collection.js:45:20",0x2680f5ce380,~
code-creation,Function,0,0x1af65baf500,580,"WeakMapHas native weak-collection.js:53:20",0x2680f5ce588,~
code-creation,Function,0,0x1af65baf760,580,"WeakMapDelete native weak-collection.js:63:23",0x2680f5ce798,~
code-creation,Function,0,0x1af65baf9c0,928,"WeakSetConstructor native weak-collection.js:86:28",0x2680f5cea60,~
code-creation,Function,0,0x1af65bafd60,596,"WeakSetAdd native weak-collection.js:101:20",0x2680f5cec68,~
code-creation,Function,0,0x1af65baffc0,580,"WeakSetHas native weak-collection.js:109:20",0x2680f5cee70,~
code-creation,Function,0,0x1af65bb0220,580,"WeakSetDelete native weak-collection.js:119:23",0x2680f5cf080,~
code-creation,Function,0,0x1af65bb0480,444," native weak-collection.js:12:18",0x2680f5cf268,~
code-creation,Function,0,0x1af65bb0640,1732," native weak-collection.js:2:10",0x2680f5cf548,~
code-creation,Script,0,0x1af65bb0d20,228,"native weak-collection.js",0x2680f5cf6a0,~
code-creation,LazyCompile,0,0x1af65baec00,1104,"WeakMapConstructor native weak-collection.js:17:28",0x2680f5cdf68,~
code-creation,LazyCompile,0,0x1af65baf9c0,928,"WeakSetConstructor native weak-collection.js:86:28",0x2680f5cea60,~
code-creation,Function,0,0x1af65bb0e20,204,"SetIteratorConstructor native collection-iterator.js:15:32",0x2680f5d03a8,~
code-creation,Function,0,0x1af65bb0f00,1028,"SetIteratorNextJS native collection-iterator.js:18:27",0x2680f5d0690,~
code-creation,Function,0,0x1af65bb1320,460,"SetEntries native collection-iterator.js:39:20",0x2680f5d0860,~
code-creation,Function,0,0x1af65bb1500,460,"SetValues native collection-iterator.js:46:19",0x2680f5d0a30,~
code-creation,Function,0,0x1af65bb16e0,204,"MapIteratorConstructor native collection-iterator.js:66:32",0x2680f5d0ba8,~
code-creation,Function,0,0x1af65bb17c0,1036,"MapIteratorNextJS native collection-iterator.js:69:27",0x2680f5d0e90,~
code-creation,Function,0,0x1af65bb1be0,460,"MapEntries native collection-iterator.js:90:20",0x2680f5d1060,~
code-creation,Function,0,0x1af65bb1dc0,460,"MapKeys native collection-iterator.js:97:17",0x2680f5d1230,~
code-creation,Function,0,0x1af65bb1fa0,460,"MapValues native collection-iterator.js:104:19",0x2680f5d1400,~
code-creation,Function,0,0x1af65bb2180,268," native collection-iterator.js:12:18",0x2680f5d15b0,~
code-creation,Function,0,0x1af65bb22a0,324," native collection-iterator.js:124:18",0x2680f5d17b0,~
code-creation,Function,0,0x1af65bb2400,2556," native collection-iterator.js:2:10",0x2680f5d1b10,~
code-creation,Script,0,0x1af65bb2e00,228,"native collection-iterator.js",0x2680f5d1c68,~
code-creation,Stub,3,0x1af65bb2f00,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65bb2f80,120,"LoadConstantStub"
code-creation,LazyCompile,0,0x1af65bb0e20,204,"SetIteratorConstructor native collection-iterator.js:15:32",0x2680f5d03a8,~
code-creation,LazyCompile,0,0x1af65bb16e0,204,"MapIteratorConstructor native collection-iterator.js:66:32",0x2680f5d0ba8,~
code-creation,Stub,2,0x1af65bb3000,886,"FastNewContextStub"
code-creation,Function,0,0x1af65bb3380,364,"c.CreateResolvingFunctions.value native promise.js:26:7",0x2680f5d3558,~
code-creation,Stub,2,0x1af65bb3500,786,"FastNewClosureStub"
code-creation,Function,0,0x1af65bb3820,364,"c.CreateResolvingFunctions.reason native promise.js:31:7",0x2680f5d37f0,~
code-creation,Function,0,0x1af65bb39a0,468,"CreateResolvingFunctions native promise.js:24:34",0x2680f5d3998,~
code-creation,Function,0,0x1af65bb3b80,532,"PromiseSet native promise.js:61:20",0x2680f5d3c50,~
code-creation,Function,0,0x1af65bb3da0,404,"PromiseCreateAndSet native promise.js:71:29",0x2680f5d3e48,~
code-creation,Function,0,0x1af65bb3f40,324,"PromiseInit native promise.js:76:21",0x2680f5d4018,~
code-creation,Function,0,0x1af65bb40a0,428,"PromiseDone native promise.js:80:21",0x2680f5d4258,~
code-disable-optimization,"PromiseHandle","TryCatchStatement"
code-creation,Function,0,0x1af65bb4260,708,"PromiseHandle native promise.js:87:23",0x2680f5d4528,
code-creation,Function,0,0x1af65bb4540,888,"c.PromiseEnqueue.G native promise.js:100:27",0x2680f5d48e0,~
code-creation,Function,0,0x1af65bb48c0,812,"PromiseEnqueue native promise.js:98:24",0x2680f5d4ad8,~
code-creation,Function,0,0x1af65bb4c00,188,"PromiseIdResolveHandler native promise.js:117:33",0x2680f5d4c38,~
code-creation,Function,0,0x1af65bb4cc0,204,"PromiseIdRejectHandler native promise.js:118:32",0x2680f5d4da0,~
code-creation,Function,0,0x1af65bb4da0,180,"PromiseNopResolver native promise.js:119:28",0x2680f5d4ef8,~
code-creation,Function,0,0x1af65bb4e60,324,"IsPromise native promise.js:120:19",0x2680f5d50b0,~
code-creation,Function,0,0x1af65bb4fc0,244,"PromiseCreate native promise.js:123:23",0x2680f5d5250,~
code-creation,Stub,2,0x1af65bb50c0,422,"FastNewContextStub"
code-disable-optimization,"c.PromiseResolve.G","TryCatchStatement"
code-creation,Function,0,0x1af65bb5280,812,"c.PromiseResolve.G native promise.js:138:27",0x2680f5d56a8,
code-disable-optimization,"PromiseResolve","TryCatchStatement"
code-creation,Function,0,0x1af65bb55c0,1332,"PromiseResolve native promise.js:126:24",0x2680f5d5920,
code-creation,Function,0,0x1af65bb5b00,484,"PromiseReject native promise.js:162:23",0x2680f5d5b30,~
code-creation,Function,0,0x1af65bb5d00,444,"c.NewPromiseCapability.F.promise.O native promise.js:183:17",0x2680f5d5ee0,~
code-creation,Function,0,0x1af65bb5ec0,932,"NewPromiseCapability native promise.js:172:30",0x2680f5d60b8,~
code-creation,Function,0,0x1af65bb6280,260,"PromiseDeferred native promise.js:191:25",0x2680f5d6268,~
code-creation,Function,0,0x1af65bb63a0,252,"PromiseResolved native promise.js:195:25",0x2680f5d63d8,~
code-creation,Function,0,0x1af65bb64a0,612,"PromiseRejected native promise.js:199:25",0x2680f5d6630,~
code-creation,Function,0,0x1af65bb6720,1692,"PromiseThen native promise.js:213:21",0x2680f5d6af8,~
code-creation,Function,0,0x1af65bb6dc0,260,"PromiseChain native promise.js:247:22",0x2680f5d6c78,~
code-creation,Function,0,0x1af65bb6ee0,260,"PromiseCatch native promise.js:251:22",0x2680f5d6e48,~
code-creation,Function,0,0x1af65bb7000,596,"PromiseCast native promise.js:254:21",0x2680f5d70b0,~
code-creation,Stub,2,0x1af65bb7260,394,"FastNewContextStub"
code-creation,Function,0,0x1af65bb7400,596,"c.PromiseAll.S.CreateResolveElementFunction.P native promise.js:272:7",0x2680f5d74c0,~
code-creation,Function,0,0x1af65bb7660,316,"CreateResolveElementFunction native promise.js:270:38",0x2680f5d7670,~
code-disable-optimization,"PromiseAll","TryCatchStatement"
code-creation,Function,0,0x1af65bb77a0,1744,"PromiseAll native promise.js:263:20",0x2680f5d7940,
code-disable-optimization,"PromiseRace","TryCatchStatement"
code-creation,Function,0,0x1af65bb7e80,1168,"PromiseRace native promise.js:305:21",0x2680f5d7d08,
code-creation,Function,0,0x1af65bb8320,960,"PromiseHasUserDefinedRejectHandlerRecursive native promise.js:320:53",0x2680f5d8008,~
code-creation,Function,0,0x1af65bb86e0,228,"PromiseHasUserDefinedRejectHandler native promise.js:338:44",0x2680f5d81c8,~
code-creation,Function,0,0x1af65bb87e0,356," native promise.js:19:18",0x2680f5d8398,~
code-disable-optimization,"Promise","TryCatchStatement"
code-creation,Function,0,0x1af65bb8960,1044,"Promise native promise.js:42:23",0x2680f5d86c8,
code-creation,Function,0,0x1af65bb8d80,204,"c.forEach.fn native promise.js:369:1",0x2680f5d8830,~
code-creation,Function,0,0x1af65bb8e60,292," native promise.js:370:18",0x2680f5d8a18,~
code-creation,Function,0,0x1af65bb8fa0,4572," native promise.js:2:10",0x2680f5d8f98,~
code-creation,Script,0,0x1af65bba180,228,"native promise.js",0x2680f5d90f0,~
code-creation,Stub,3,0x1af65bba280,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba300,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba380,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba400,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba480,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba500,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bba580,116,"LoadFieldStub"
code-creation,Stub,2,0x1af65bba600,1274,"FastNewContextStub"
code-creation,Function,0,0x1af65bbab00,556,"NoSideEffectsObjectToString native messages.js:66:37",0x2680f5db738,~
code-creation,Function,0,0x1af65bbad40,212,"IsErrorObject native messages.js:82:23",0x2680f5db8a0,~
code-creation,Function,0,0x1af65bbae20,644,"NoSideEffectsErrorToString native messages.js:85:36",0x2680f5dbad8,~
code-creation,Function,0,0x1af65bbb0c0,2412,"NoSideEffectsToString native messages.js:94:31",0x2680f5dbe70,~
code-creation,Function,0,0x1af65bbba40,332,"MakeGenericError native messages.js:138:26",0x2680f5dc078,~
code-disable-optimization,"FormatMessage","TryCatchStatement"
code-creation,Function,0,0x1af65bbbba0,452,"FormatMessage native messages.js:149:23",0x2680f5dc2c0,
code-creation,Function,0,0x1af65bbbd80,476,"GetLineNumber native messages.js:159:23",0x2680f5dc4e8,~
code-creation,Function,0,0x1af65bbbf60,412,"GetColumnNumber native messages.js:167:25",0x2680f5dc6f8,~
code-creation,Function,0,0x1af65bbc100,452,"GetSourceLine native messages.js:174:23",0x2680f5dc920,~
code-creation,Function,0,0x1af65bbc2e0,1048,"ScriptLineFromPosition native messages.js:181:32",0x2680f5dcbf0,~
code-creation,Function,0,0x1af65bbc700,972,"ScriptLocationFromPosition native messages.js:203:36",0x2680f5dcf48,~
code-creation,Function,0,0x1af65bbcae0,1140,"ScriptLocationFromLine native messages.js:222:32",0x2680f5dd2c8,~
code-creation,Function,0,0x1af65bbcf60,1332,"ScriptSourceSlice native messages.js:244:27",0x2680f5dd6f0,~
code-creation,Function,0,0x1af65bbd4a0,676,"ScriptSourceLine native messages.js:266:26",0x2680f5dd998,~
code-creation,Function,0,0x1af65bbd760,244,"ScriptLineCount native messages.js:279:25",0x2680f5ddb58,~
code-creation,Function,0,0x1af65bbd860,236,"ScriptLineEnd native messages.js:282:23",0x2680f5ddd28,~
code-creation,Function,0,0x1af65bbd960,300,"ScriptNameOrSourceURL native messages.js:285:31",0x2680f5ddf08,~
code-creation,Function,0,0x1af65bbdaa0,380,"SourceLocation native messages.js:308:24",0x2680f5de170,~
code-creation,Function,0,0x1af65bbdc20,340,"SourceLocationSourceText native messages.js:316:34",0x2680f5de360,~
code-creation,Function,0,0x1af65bbdd80,340,"SourceSlice native messages.js:323:21",0x2680f5de5a0,~
code-creation,Function,0,0x1af65bbdee0,340,"SourceSliceSourceText native messages.js:330:31",0x2680f5de790,~
code-creation,Function,0,0x1af65bbe040,324,"GetStackTraceLine native messages.js:340:27",0x2680f5de980,~
code-creation,Function,0,0x1af65bbe1a0,564,"CallSite native messages.js:343:18",0x2680f5dec08,~
code-creation,Function,0,0x1af65bbe3e0,268,"CallSiteGetThis native messages.js:355:25",0x2680f5dedd0,~
code-creation,Function,0,0x1af65bbe500,268,"CallSiteGetFunction native messages.js:359:29",0x2680f5def98,~
code-creation,Function,0,0x1af65bbe620,212,"CallSiteGetPosition native messages.js:363:29",0x2680f5df148,~
code-creation,Function,0,0x1af65bbe700,268,"CallSiteGetTypeName native messages.js:366:29",0x2680f5df310,~
code-creation,Function,0,0x1af65bbe820,204,"CallSiteIsToplevel native messages.js:369:28",0x2680f5df478,~
code-creation,Function,0,0x1af65bbe900,204,"CallSiteIsEval native messages.js:372:24",0x2680f5df5e0,~
code-creation,Function,0,0x1af65bbe9e0,284,"CallSiteGetEvalOrigin native messages.js:375:31",0x2680f5df7b0,~
code-creation,Function,0,0x1af65bbeb00,204,"CallSiteGetScriptNameOrSourceURL native messages.js:379:42",0x2680f5df918,~
code-creation,Function,0,0x1af65bbebe0,204,"CallSiteGetFunctionName native messages.js:382:33",0x2680f5dfa80,~
code-creation,Function,0,0x1af65bbecc0,204,"CallSiteGetMethodName native messages.js:385:31",0x2680f5dfbe8,~
code-creation,Function,0,0x1af65bbeda0,204,"CallSiteGetFileName native messages.js:388:29",0x2680f5dfd50,~
code-creation,Function,0,0x1af65bbee80,204,"CallSiteGetLineNumber native messages.js:391:31",0x2680f5dfeb8,~
code-creation,Function,0,0x1af65bbef60,204,"CallSiteGetColumnNumber native messages.js:394:33",0x2680f5e0020,~
code-creation,Function,0,0x1af65bbf040,204,"CallSiteIsNative native messages.js:397:26",0x2680f5e0188,~
code-creation,Function,0,0x1af65bbf120,204,"CallSiteIsConstructor native messages.js:400:31",0x2680f5e02f0,~
code-creation,Function,0,0x1af65bbf200,2172,"CallSiteToString native messages.js:403:26",0x2680f5e0898,~
code-creation,Function,0,0x1af65bbfa80,1148,"FormatEvalOrigin native messages.js:480:26",0x2680f5e0cc0,~
code-disable-optimization,"FormatErrorString","TryCatchStatement"
code-creation,Function,0,0x1af65bbff00,436,"FormatErrorString native messages.js:512:27",0x2680f5e0ea0,
code-creation,Function,0,0x1af65bc00c0,1088,"GetStackFrames native messages.js:523:24",0x2680f5e11b8,~
code-disable-optimization,"FormatStackTrace","TryCatchStatement"
code-creation,Function,0,0x1af65bc0500,1768,"FormatStackTrace native messages.js:538:26",0x2680f5e1640,
code-creation,Function,0,0x1af65bc0c00,476,"GetTypeName native messages.js:573:21",0x2680f5e17f0,~
code-disable-optimization,"","TryCatchStatement"
code-creation,Function,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,Function,0,0x1af65bc0fe0,844,"SetUpError native messages.js:609:20",0x2680f5e1c98,~
code-creation,Function,0,0x1af65bc1340,700,"ErrorToString native messages.js:641:23",0x2680f5e1ef0,~
code-creation,Function,0,0x1af65bc1600,244,"MakeError native messages.js:653:19",0x2680f5e20c0,~
code-creation,Function,0,0x1af65bc1700,244,"MakeRangeError native messages.js:656:24",0x2680f5e2290,~
code-creation,Function,0,0x1af65bc1800,244,"MakeSyntaxError native messages.js:659:25",0x2680f5e2460,~
code-creation,Function,0,0x1af65bc1900,244,"MakeTypeError native messages.js:662:23",0x2680f5e2630,~
code-creation,Function,0,0x1af65bc1a00,244,"MakeURIError native messages.js:665:22",0x2680f5e27d8,~
code-creation,Function,0,0x1af65bc1b00,1668," native messages.js:38:18",0x2680f5e2b38,~
code-creation,Function,0,0x1af65bc21a0,268," native messages.js:56:34",0x2680f5e2ce8,~
code-creation,Function,0,0x1af65bc22c0,252," native messages.js:146:20",0x2680f5e2e98,~
code-creation,Function,0,0x1af65bc23c0,576,"be native messages.js:582:16",0x2680f5e30f0,~
code-creation,Function,0,0x1af65bc2600,300,"bh native messages.js:602:16",0x2680f5e32e0,~
code-creation,Function,0,0x1af65bc2740,180,"bj native messages.js:608:16",0x2680f5e3438,~
code-creation,Function,0,0x1af65bc2800,452,"captureStackTrace native messages.js:671:30",0x2680f5e3680,~
code-creation,Function,0,0x1af65bc29e0,412," native messages.js:689:18",0x2680f5e38b8,~
code-creation,Function,0,0x1af65bc2b80,7548," native messages.js:2:10",0x2680f5e42a0,~
code-creation,Script,0,0x1af65bc4900,228,"native messages.js",0x2680f5e43f8,~
code-creation,Stub,3,0x1af65bc4a00,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4a80,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4b00,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4b80,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4c00,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4c80,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bc4d00,120,"LoadConstantStub"
code-creation,Stub,3,0x1af65bc4d80,116,"LoadFieldStub"
code-creation,LazyCompile,0,0x1af65bc22c0,252," native messages.js:146:20",0x2680f5e2e98,~
code-creation,Stub,13,0x1af65bc4e00,214,"CompareICStub"
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,Stub,2,0x1af65bc4ee0,384,"CallApiGetterStub"
code-creation,Handler,3,0x1af65bc5060,188,"name"
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-creation,LazyCompile,0,0x1af65bc0de0,484," native messages.js:622:21",0x2680f5e1ab8,
code-disable-optimization,"CreateDataProperty","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bc5120,332,"CreateDataProperty native json.js:20:28",0x2680f5e6878,
code-disable-optimization,"InternalizeJSONProperty","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bc5280,1388,"InternalizeJSONProperty native json.js:24:33",0x2680f5e6c08,
code-creation,Function,0,0x1af65bc5800,412,"JSONParse native json.js:51:19",0x2680f5e6e18,~
code-creation,Stub,9,0x1af65bc59a0,466,"CallICStub(args(6), ANY, "
code-creation,Stub,9,0x1af65bc5b80,113,"CallICTrampolineStub"
code-creation,Function,0,0x1af65bc5c00,1304,"SerializeArray native json.js:59:24",0x2680f5e7228,~
code-disable-optimization,"SerializeObject","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bc6120,2428,"SerializeObject native json.js:86:25",0x2680f5e7768,
code-disable-optimization,"JSONSerialize","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bc6aa0,1788,"JSONSerialize native json.js:127:23",0x2680f5e7a88,
code-disable-optimization,"JSONStringify","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bc71a0,2440,"JSONStringify native json.js:162:23",0x2680f5e7ee0,
code-creation,Function,0,0x1af65bc7b40,524,"DateToJSON native json.js:216:20",0x2680f5e80e8,~
code-creation,Function,0,0x1af65bc7d60,380,"JsonSerializeAdapter native json.js:227:30",0x2680f5e82e0,~
code-creation,Function,0,0x1af65bc7ee0,532," native json.js:14:18",0x2680f5e84e0,~
code-creation,Function,0,0x1af65bc8100,1540," native json.js:2:10",0x2680f5e87d0,~
code-creation,Script,0,0x1af65bc8720,228,"native json.js",0x2680f5e8928,~
code-creation,Function,0,0x1af65bc8820,180,"ArrayIterator native array-iterator.js:20:23",0x2680f5e98d8,~
code-creation,Function,0,0x1af65bc88e0,340,"CreateArrayIterator native array-iterator.js:21:29",0x2680f5e9af0,~
code-creation,Function,0,0x1af65bc8a40,188,"ArrayIteratorIterator native array-iterator.js:29:31",0x2680f5e9c50,~
code-creation,Function,0,0x1af65bc8b00,1076,"ArrayIteratorNext native array-iterator.js:32:27",0x2680f5e9fc0,~
code-creation,Function,0,0x1af65bc8f40,236,"ArrayEntries native array-iterator.js:62:22",0x2680f5ea170,~
code-creation,Function,0,0x1af65bc9040,236,"ArrayValues native array-iterator.js:65:21",0x2680f5ea320,~
code-creation,Function,0,0x1af65bc9140,236,"ArrayKeys native array-iterator.js:68:19",0x2680f5ea4d0,~
code-creation,Function,0,0x1af65bc9240,268," native array-iterator.js:17:18",0x2680f5ea680,~
code-creation,Function,0,0x1af65bc9360,212," native array-iterator.js:95:18",0x2680f5ea830,~
code-creation,Function,0,0x1af65bc9440,2820," native array-iterator.js:2:10",0x2680f5eabd0,~
code-creation,Script,0,0x1af65bc9f60,228,"native array-iterator.js",0x2680f5ead28,~
code-creation,Stub,3,0x1af65bca060,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bca0e0,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bca160,116,"LoadFieldStub"
code-creation,Function,0,0x1af65bca1e0,180,"StringIterator native string-iterator.js:17:24",0x2680f5ecc28,~
code-creation,Function,0,0x1af65bca2a0,308,"CreateStringIterator native string-iterator.js:18:30",0x2680f5ece18,~
code-creation,Function,0,0x1af65bca3e0,2140,"StringIteratorNext native string-iterator.js:25:28",0x2680f5ed140,~
code-creation,Function,0,0x1af65bcac40,228,"StringPrototypeIterator native string-iterator.js:57:33",0x2680f5ed2f0,~
code-creation,Function,0,0x1af65bcad40,268," native string-iterator.js:14:18",0x2680f5ed4a0,~
code-creation,Function,0,0x1af65bcae60,1564," native string-iterator.js:2:10",0x2680f5ed750,~
code-creation,Script,0,0x1af65bcb480,228,"native string-iterator.js",0x2680f5ed8a8,~
code-creation,Stub,3,0x1af65bcb580,116,"LoadFieldStub"
code-creation,Stub,3,0x1af65bcb600,116,"LoadFieldStub"
code-creation,Function,0,0x1af65bcb680,672,"SameCallSiteElements native templates.js:10:30",0x2680f5ee520,~
code-creation,Function,0,0x1af65bcb920,616,"GetCachedCallSite native templates.js:19:27",0x2680f5ee770,~
code-creation,Function,0,0x1af65bcbba0,476,"SetCachedCallSite native templates.js:27:27",0x2680f5ee990,~
code-disable-optimization,"GetTemplateCallSite","Call to a JavaScript runtime function"
code-creation,Function,0,0x1af65bcbd80,460,"GetTemplateCallSite native templates.js:39:29",0x2680f5eeb98,
code-creation,Function,0,0x1af65bcbf60,932," native templates.js:2:10",0x2680f5eedc0,~
code-creation,Script,0,0x1af65bcc320,228,"native templates.js",0x2680f5eef18,~
code-creation,Stub,14,0x1af65bcc420,200,"CompareNilICStub(NullValue)(Undefined)"
code-creation,Function,0,0x1af65bcc500,804,"SpreadArguments native spread.js:9:25",0x2680f5ef560,~
code-creation,Function,0,0x1af65bcc840,784,"SpreadIterable native spread.js:21:24",0x2680f5ef808,~
code-creation,Function,0,0x1af65bccb60,268," native spread.js:6:18",0x2680f5ef9b8,~
code-creation,Function,0,0x1af65bccc80,516," native spread.js:2:10",0x2680f5efb70,~
code-creation,Script,0,0x1af65bccea0,228,"native spread.js",0x2680f5efcc8,~
code-creation,Function,0,0x1af65bccfa0,356,"GetUnicodeExtensionRE native i18n.js:60:31",0x2680f5f3548,~
code-creation,Function,0,0x1af65bcd120,364,"GetAnyExtensionRE native i18n.js:67:27",0x2680f5f36f8,~
code-creation,Function,0,0x1af65bcd2a0,364,"GetQuotedStringRE native i18n.js:74:27",0x2680f5f38a0,~
code-creation,Function,0,0x1af65bcd420,356,"GetServiceRE native i18n.js:81:22",0x2680f5f3a50,~
code-creation,Function,0,0x1af65bcd5a0,268,"GetLanguageTagRE native i18n.js:89:26",0x2680f5f3bf8,~
code-creation,Function,0,0x1af65bcd6c0,268,"GetLanguageVariantRE native i18n.js:96:30",0x2680f5f3da0,~
code-creation,Function,0,0x1af65bcd7e0,268,"GetLanguageSingletonRE native i18n.js:103:32",0x2680f5f3f48,~
code-creation,Function,0,0x1af65bcd900,356,"GetTimezoneNameCheckRE native i18n.js:110:32",0x2680f5f40f8,~
code-creation,Function,0,0x1af65bcda80,356,"GetTimezoneNameLocationPartRE native i18n.js:118:39",0x2680f5f42a8,~
code-creation,Function,0,0x1af65bcdc00,348,"V native i18n.js:136:11",0x2680f5f45c8,~
code-creation,Function,0,0x1af65bcdd60,348,"V native i18n.js:143:11",0x2680f5f47a0,~
code-creation,Function,0,0x1af65bcdec0,476,"V native i18n.js:150:11",0x2680f5f4998,~
code-creation,Function,0,0x1af65bce0a0,812,"getter native i18n.js:127:16",0x2680f5f4b90,~
code-creation,Function,0,0x1af65bce3e0,492,"addBoundMethod native i18n.js:125:24",0x2680f5f4d60,~
code-creation,Function,0,0x1af65bce5e0,1236,"supportedLocalesOf native i18n.js:177:28",0x2680f5f50d8,~
code-creation,Function,0,0x1af65bceac0,924,"lookupSupportedLocalesOf native i18n.js:206:34",0x2680f5f5380,~
code-creation,Function,0,0x1af65bcee60,228,"bestFitSupportedLocalesOf native i18n.js:227:35",0x2680f5f5540,~
code-creation,Function,0,0x1af65bcef60,932,"getOption native i18n.js:232:26",0x2680f5f5868,~
code-creation,Function,0,0x1af65bcf320,348,"getGetOption native i18n.js:230:22",0x2680f5f5a08,~
code-creation,Function,0,0x1af65bcf480,540,"resolveLocale native i18n.js:257:23",0x2680f5f5c88,~
code-creation,Function,0,0x1af65bcf6a0,1724,"lookupMatcher native i18n.js:270:23",0x2680f5f60d0,~
code-creation,Function,0,0x1af65bcfd60,228,"bestFitMatcher native i18n.js:299:24",0x2680f5f6288,~
code-creation,Function,0,0x1af65bcfe60,1296,"parseExtension native i18n.js:302:24",0x2680f5f6598,~
code-creation,Function,0,0x1af65bd0380,292,"updateExtension native i18n.js:327:32",0x2680f5f6950,~
code-creation,Function,0,0x1af65bd04c0,444,"updateProperty native i18n.js:330:31",0x2680f5f6b40,~
code-creation,Function,0,0x1af65bd0680,1952,"setOptions native i18n.js:325:20",0x2680f5f6e18,~
code-creation,Function,0,0x1af65bd0e20,760,"freezeArray native i18n.js:364:21",0x2680f5f7100,~
code-creation,Function,0,0x1af65bd1120,716,"getOptimalLanguageTag native i18n.js:377:31",0x2680f5f73d8,~
code-creation,Function,0,0x1af65bd1400,1024,"getAvailableLocalesOf native i18n.js:388:31",0x2680f5f7620,~
code-creation,Function,0,0x1af65bd1800,308,"defineWEProperty native i18n.js:401:26",0x2680f5f7838,~
code-creation,Function,0,0x1af65bd1940,260,"addWEPropertyIfDefined native i18n.js:405:32",0x2680f5f7a00,~
code-creation,Function,0,0x1af65bd1a60,308,"defineWECProperty native i18n.js:410:27",0x2680f5f7c28,~
code-creation,Function,0,0x1af65bd1ba0,260,"addWECPropertyIfDefined native i18n.js:416:33",0x2680f5f7df0,~
code-creation,Function,0,0x1af65bd1cc0,324,"toTitleCaseWord native i18n.js:421:25",0x2680f5f7f70,~
code-creation,Function,0,0x1af65bd1e20,1392,"toTitleCaseTimezoneLocation native i18n.js:425:37",0x2680f5f82c0,~
code-creation,Function,0,0x1af65bd23a0,764,"canonicalizeLanguageTag native i18n.js:443:33",0x2680f5f8518,~
code-creation,Function,0,0x1af65bd26a0,1000,"initializeLocaleList native i18n.js:458:30",0x2680f5f8828,~
code-creation,Function,0,0x1af65bd2aa0,1480,"isValidLanguageTag native i18n.js:481:28",0x2680f5f8b70,~
